FuzzyBertCNNBiGRUModel_multiGPU_parameters_predict_filter_512_window_size_4_gru_dim1_256_epoch_3_batchSize_16,location,0.5518421052631579,0.36,0.3504,0.24671052631578946,0.2556818181818182,0.19,0.19,0.36
FuzzyBertCNNBiGRUModel_multiGPU_parameters_predict_filter_512_window_size_4_gru_dim1_256_epoch_3_batchSize_16,service,0.20653061224489797,0.44,0.28111111111111114,0.11224489795918367,0.2391304347826087,0.1527777777777778,0.1527777777777778,0.44
FuzzyBertCNNBiGRUModel_multiGPU_parameters_predict_filter_512_window_size_4_gru_dim1_256_epoch_3_batchSize_16,price,0.10045454545454546,0.26,0.14491803278688525,0.07386363636363637,0.19117647058823528,0.10655737704918034,0.10655737704918034,0.26
FuzzyBertCNNBiGRUModel_multiGPU_parameters_predict_filter_512_window_size_4_gru_dim1_256_epoch_3_batchSize_16,environment,0.3768181818181819,0.36,0.3623391812865497,0.21704545454545454,0.219375,0.21432748538011698,0.21432748538011698,0.36
FuzzyBertCNNBiGRUModel_multiGPU_parameters_predict_filter_512_window_size_4_gru_dim1_256_epoch_3_batchSize_16,dish,0.49,0.7,0.5764705882352941,0.175,0.25,0.20588235294117646,0.20588235294117646,0.7
FuzzyBertCNNBiGRUModel_multiGPU_parameters_predict_filter_512_window_size_4_gru_dim1_256_epoch_3_batchSize_16,location,0.053877551020408164,0.22,0.08655737704918033,0.05612244897959184,0.22916666666666666,0.09016393442622951,0.09016393442622951,0.22
[0.2801555  0.10936888 0.17531157 0.43516406],[0.22223867 0.1598742  0.24494602 0.37294114],[0.4036921  0.12194905 0.13516194 0.3391969 ],[0.2965929  0.16491003 0.1785117  0.35998538],[0.20495704 0.19974883 0.256815   0.33847916],[0.27663377 0.13807862 0.23938078 0.34590682],[0.14461349 0.1646133  0.24490254 0.4458707 ],[0.22377141 0.21968341 0.26677382 0.28977144],[0.4721468  0.14644215 0.14590181 0.23550922],[0.1834488  0.18029967 0.21921828 0.4170332 ],[0.27198365 0.13876383 0.14914626 0.44010627],[0.31520596 0.14288187 0.20816307 0.33374906],[0.3132311  0.1297775  0.18224505 0.37474635],[0.33000913 0.18407603 0.15418074 0.3317341 ],[0.44670415 0.10798968 0.13221261 0.3130936 ],[0.3842839  0.17384024 0.14862885 0.293247  ],[0.41481304 0.14186688 0.1789019  0.26441827],[0.34630758 0.17740045 0.1650158  0.3112761 ],[0.40296564 0.20886953 0.11519172 0.27297315],[0.35718688 0.1508558  0.12457765 0.3673796 ],[0.35037348 0.11951155 0.08552383 0.44459105],[0.23574492 0.21171258 0.14599025 0.4065522 ],[0.30835757 0.20869704 0.14542721 0.33751813],[0.3077987  0.17701249 0.17008111 0.3451078 ],[0.2813073  0.17541164 0.10315122 0.44012985],[0.36111113 0.08934982 0.20903604 0.34050298],[0.2900008  0.2108302  0.17947978 0.31968915],[0.2674243  0.09693611 0.15859324 0.47704646],[0.32510412 0.13301264 0.18736823 0.354515  ],[0.34884095 0.10432242 0.14304309 0.40379357],[0.33012718 0.12686066 0.13050243 0.4125097 ],[0.22968847 0.22588144 0.18080114 0.36362895],[0.27432376 0.18255277 0.1580678  0.38505566],[0.29156148 0.16508792 0.13692853 0.40642205],[0.33405897 0.15690643 0.14293274 0.3661019 ],[0.45040125 0.09247493 0.1260784  0.33104536],[0.32649988 0.10636558 0.1417708  0.42536366],[0.3598081  0.16776112 0.14029668 0.33213416],[0.27760088 0.2083248  0.19511135 0.31896293],[0.28211603 0.12827785 0.17198361 0.4176225 ],[0.3762627  0.14101401 0.16577345 0.3169498 ],[0.24737033 0.27111176 0.14115289 0.340365  ],[0.3562519  0.11177579 0.14430268 0.38766962],[0.35976666 0.11612961 0.16702689 0.35707685],[0.42412186 0.12053225 0.18199958 0.2733463 ],[0.15330398 0.28536013 0.22024125 0.3410946 ],[0.26239374 0.23401867 0.13901663 0.364571  ],[0.37828743 0.09821312 0.16460593 0.35889348],[0.4269787  0.15981402 0.13776082 0.27544644],[0.13685931 0.23717844 0.16663262 0.45932966]
FuzzyBertCNNBiGRUModel_multiGPU_parameters_predict_filter_512_window_size_4_gru_dim1_256_epoch_1_batchSize_16,location,0.5457142857142857,0.4,0.39441489361702126,0.2476190476190476,0.2708333333333333,0.21032801418439714,0.21032801418439714,0.4
[0.5144967  0.08509596 0.09781114 0.3025963 ],[0.36525616 0.13303757 0.07601779 0.42568853],[0.39347157 0.10299023 0.0792629  0.42427537],[0.4746269  0.08409671 0.08755688 0.35371953],[0.48570573 0.10436093 0.05985075 0.35008258],[0.28987268 0.09462997 0.08529919 0.5301981 ],[0.41729718 0.0589255  0.11353417 0.41024318],[0.36485812 0.1427823  0.10131103 0.39104855],[0.39754435 0.09159128 0.08008809 0.43077633],[0.32893252 0.09250136 0.07541782 0.5031483 ],[0.43115002 0.08502236 0.07537297 0.40845478],[0.37837425 0.10542357 0.07867055 0.4375317 ],[0.36497405 0.08768968 0.08780247 0.4595338 ],[0.4287244  0.06449977 0.08240364 0.42437223],[0.43620464 0.07046095 0.06190686 0.4314275 ],[0.39800155 0.05568521 0.0630822  0.48323113],[0.3974021  0.06653994 0.06862038 0.46743765],[0.42621532 0.07188048 0.07497171 0.4269325 ],[0.366562   0.09346182 0.06916101 0.47081518],[0.3711678  0.11438945 0.09873325 0.41570947],[0.45505443 0.10846798 0.07920997 0.35726756],[0.29500702 0.09839248 0.04802123 0.55857915],[0.52242976 0.10728661 0.09795536 0.2723282 ],[0.44126987 0.06133305 0.07039034 0.42700678],[0.45870054 0.08965962 0.09118834 0.36045155],[0.5520231  0.0790569  0.05760467 0.3113154 ],[0.34553754 0.05849444 0.10295589 0.49301204],[0.36647847 0.09302378 0.06857513 0.47192258],[0.38748434 0.06979032 0.08624258 0.45648274],[0.43804482 0.09995604 0.05932197 0.40267718],[0.42260343 0.09262546 0.05996908 0.42480204],[0.55310863 0.05315323 0.06239705 0.331341  ],[0.4407519  0.10444853 0.10773699 0.34706256],[0.4273514 0.0656185 0.0734988 0.4335313],[0.43003014 0.07510331 0.05602467 0.43884197],[0.50157607 0.09901133 0.06547049 0.33394212],[0.3944276  0.09337322 0.07812014 0.43407905],[0.35932493 0.09747605 0.11420153 0.42899752],[0.3855146  0.09259788 0.04584324 0.4760443 ],[0.2686443  0.1512549  0.05124174 0.5288591 ],[0.38845    0.10495534 0.08524206 0.42135265],[0.3600412  0.09798548 0.10767406 0.43429932],[0.33633697 0.07307069 0.07147978 0.5191125 ],[0.5363924  0.09369762 0.10050879 0.26940122],[0.3882395  0.09897469 0.07413532 0.43865043],[0.44778103 0.14132707 0.09332501 0.31756684],[0.37566918 0.08756863 0.08921783 0.44754437],[0.524535   0.06657321 0.06893692 0.33995482],[0.38907167 0.07950777 0.07297475 0.45844585],[0.3793806  0.1345991  0.07671811 0.40930218]
FuzzyBertCNNBiGRUModel_multiGPU_parameters_predict_filter_512_window_size_4_gru_dim1_256_epoch_1_batchSize_16,location,0.4632937181663837,0.36,0.37159212880143117,0.20628183361629882,0.2159090909090909,0.1851520572450805,0.1851520572450805,0.36
