1.555982e-10,9.636472e-10,1.0
9.411555e-10,1.4331009e-07,0.9999999
3.7459093e-13,5.632734e-09,1.0
1.3485899e-06,0.000267732,0.9997309
2.5004822e-06,0.0023569735,0.9976405
0.0097247055,0.00012231096,0.990153
3.3421076e-12,7.2762657e-10,1.0
1.1208514e-09,5.9065655e-07,0.9999994
2.376095e-17,1.6104688e-13,1.0
2.2515391e-07,7.111076e-09,0.99999976
0.0010619317,0.004429231,0.9945088
0.0023276424,4.5120114e-06,0.99766785
0.00029845108,0.030261384,0.9694401
8.056987e-16,2.6179281e-15,1.0
5.1775715e-16,5.2189363e-16,1.0
1.9139233e-14,1.5290628e-13,1.0
0.014462691,0.6031743,0.38236296
0.99684215,0.00026695122,0.002890908
0.0011580542,0.18210365,0.8167383
4.2522785e-10,1.7488196e-07,0.9999999
0.99995625,3.8247168e-07,4.3422344e-05
0.9999989,2.5322389e-09,1.1232378e-06
9.4902646e-08,0.00025566737,0.99974424
0.9999999,1.3743806e-10,1.045639e-07
0.019388445,0.09982879,0.8807827
5.145725e-07,1.7701469e-06,0.99999774
7.644534e-11,2.2056218e-12,1.0
0.00016680753,0.01972702,0.9801062
0.9998627,0.00012771801,9.558382e-06
1.1306723e-06,9.008576e-05,0.9999088
0.9497744,0.035533775,0.01469178
9.746503e-23,2.3469596e-19,1.0
1.1349428e-09,1.526453e-08,1.0
2.8254908e-13,8.091328e-09,1.0
0.99891555,2.927871e-05,0.0010551838
9.268253e-06,8.8035556e-08,0.9999907
0.70311224,0.10121546,0.19567232
9.2742965e-05,0.00045050457,0.9994567
4.140232e-18,7.5886113e-13,1.0
2.2665921e-11,2.9507644e-10,1.0
1.3433525e-14,1.1034691e-12,1.0
7.498947e-06,0.0026183361,0.9973742
2.2768697e-07,4.2965413e-09,0.99999976
8.8445116e-17,9.960638e-15,1.0
1.3840119e-13,1.3202808e-13,1.0
4.983186e-07,0.00021149125,0.999788
7.191257e-15,5.0695206e-13,1.0
2.2901345e-07,1.8953373e-05,0.9999808
1.3097486e-08,4.0988085e-05,0.999959
0.99997485,6.8425406e-06,1.8363107e-05
8.70116e-08,0.0012648903,0.998735
0.087611996,0.4456226,0.46676534
0.00079438003,3.409178e-05,0.9991716
7.424507e-05,3.398166e-05,0.99989176
0.99980956,6.512153e-05,0.00012540778
9.389342e-09,2.1262629e-07,0.99999976
2.9373496e-06,8.78945e-08,0.999997
0.0006846985,0.0036778208,0.9956375
3.705766e-09,6.7332886e-09,1.0
1.2877696e-09,8.3624485e-10,1.0
1.4381693e-08,1.6839267e-05,0.9999832
5.3815026e-16,1.1439724e-14,1.0
3.441894e-05,4.2962822e-07,0.9999652
6.0845207e-10,6.446162e-07,0.9999994
1.1570886e-05,3.9596798e-05,0.99994886
1.5338804e-12,6.2250167e-13,1.0
0.00081582734,7.803168e-05,0.9991061
1.2071038e-05,3.779648e-05,0.9999502
6.365472e-09,9.331339e-09,1.0
5.63928e-10,0.0027671352,0.99723285
8.467106e-22,1.2154953e-16,1.0
1.6037358e-15,2.6734886e-13,1.0
0.9991129,0.0006533055,0.00023383659
6.804021e-17,1.1628421e-12,1.0
0.00036835822,0.010132972,0.98949873
0.00016922162,0.0049036955,0.99492705
2.615836e-12,7.184886e-14,1.0
3.7993686e-05,0.06934055,0.93062145
0.00032919357,4.3605927e-05,0.99962723
1.1636243e-08,6.7197634e-06,0.9999933
7.105752e-12,3.2589083e-12,1.0
2.8354552e-10,9.555381e-08,0.9999999
0.031411648,0.9341768,0.034411587
4.7182957e-07,2.8022332e-10,0.9999995
1.0,4.6349646e-11,5.862414e-09
6.4513115e-09,2.9912877e-07,0.99999964
3.5714072e-17,8.775258e-11,1.0
1.5547154e-21,2.0778566e-18,1.0
7.279466e-07,1.7498905e-06,0.9999975
5.92258e-19,2.4866288e-13,1.0
1.4969199e-12,3.6549402e-11,1.0
6.469507e-11,3.258901e-09,1.0
0.08942369,0.10561714,0.8049591
7.75036e-05,0.0019032748,0.9980192
0.0021125767,0.25399008,0.7438974
5.347357e-07,0.00016939611,0.99983
4.81674e-07,1.0601999e-06,0.99999845
5.6583956e-12,2.8157234e-07,0.99999976
0.99999976,5.1805915e-09,2.4734004e-07
9.092432e-05,0.00013811514,0.99977094
4.11908e-16,3.2492597e-14,1.0
1.6390791e-12,2.1991909e-08,1.0
4.3060525e-12,8.7490903e-10,1.0
1.10263005e-11,3.8269124e-11,1.0
5.9599874e-11,2.1887142e-06,0.99999785
1.6931974e-08,4.905334e-10,1.0
1.8986996e-25,2.9753502e-24,1.0
0.16911352,0.7709042,0.059982214
7.432749e-11,5.7739837e-12,1.0
0.99941385,0.00034953162,0.00023666015
2.9702432e-19,2.0964156e-18,1.0
5.4687913e-05,0.002220385,0.99772495
4.798219e-09,1.332953e-06,0.9999987
0.99982846,0.00013369578,3.7790945e-05
0.9760056,0.018414915,0.0055794874
0.0001717971,0.021706097,0.9781221
8.261884e-09,2.6934265e-06,0.99999726
3.015752e-19,1.6424188e-15,1.0
1.8236438e-09,3.5007636e-07,0.99999964
0.0015306179,1.976665e-05,0.99844956
0.9999833,2.2355407e-07,1.6445767e-05
1.0,4.3248316e-10,8.412077e-09
4.963469e-06,0.002035708,0.9979594
2.4420476e-07,0.00024483312,0.99975497
1.0,5.250518e-12,4.5796554e-11
