id,-2,-1,0,1
0,0.000600632,0.001953899,0.4819737,0.5154717
1,0.000233943,6.15E-05,0.000283553,0.999421
2,0.001510045,0.23257355,0.4564822,0.30943418
3,0.000204084,2.09E-05,0.000223921,0.9995511
4,0.000152013,0.002083346,0.053759117,0.9440054
5,0.000239426,0.000154519,0.00638434,0.99322176
6,0.010696648,0.002984988,0.041549895,0.9447685
7,0.000155675,0.00014767,0.002168105,0.9975286
8,0.000289009,0.88784534,0.106358856,0.005506725
9,0.000144224,0.0592528,0.3076783,0.6329247
10,0.1571366,0.045969356,0.6790791,0.11781488
11,0.001083818,0.00615515,0.5115621,0.48119894
12,9.70E-05,0.001074331,0.032860808,0.9659679
13,0.000704211,0.021185735,0.4557337,0.5223764
14,0.000281094,0.002998292,0.053190716,0.94352984
15,3.21E-05,0.000114013,0.002322558,0.9975313
16,0.000113585,0.000116252,0.010138425,0.9896318
17,0.000550985,0.000225851,0.020162962,0.9790602
18,0.000105097,0.0001767,0.010904674,0.98881346
19,0.000357718,3.29E-05,0.000256677,0.99935263
20,0.000694041,0.003837668,0.60565186,0.3898164
21,0.000296993,0.000111906,0.002188947,0.9974022
22,0.000528274,0.000739422,0.36093011,0.6378022
23,0.004095317,6.30E-05,0.006261412,0.98958033
24,0.002570961,0.7505468,0.24543421,0.001447943
25,0.000630395,0.004819624,0.60214806,0.3924019
26,0.000420333,0.00417719,0.57304347,0.42235902
27,0.00030806,0.008720435,0.2073816,0.7835899
28,0.002236348,0.037143145,0.30871344,0.6519071
29,0.000135261,0.00032638,0.011770964,0.98776746
30,0.000291953,0.037841327,0.3059005,0.6559662
31,5.21E-05,0.000217961,0.006916504,0.9928134
32,0.001576076,0.000113794,0.016627207,0.9816829
33,0.000953324,3.94E-05,0.000806471,0.9982009
34,8.61E-05,3.30E-05,0.000411824,0.9994691
35,0.000220145,0.42705578,0.46374252,0.108981624
36,0.000346547,6.83E-05,0.002470114,0.997115
37,0.001428752,0.005442093,0.893397,0.09973224
