id,-2,-1,0,1
0,0.9193266,0.007128188,0.053734023,0.019811124
1,0.005872687,0.9171564,0.06920472,0.007766236
2,0.003449826,0.012321528,0.7280966,0.256132
3,0.98663795,0.000354605,0.007413594,0.005593868
4,0.02106827,0.06913444,0.3515906,0.5582066
5,0.56982625,0.002565402,0.40871125,0.01889711
6,0.000954472,0.000183671,0.005205419,0.99365646
7,0.035503484,0.000669573,0.007093664,0.9567333
8,0.002413957,0.9013495,0.09398055,0.002256034
9,0.012400381,0.00131707,0.047005754,0.9392768
10,0.2629633,0.18282007,0.52574974,0.028466912
11,0.95356655,0.000689255,0.015968654,0.029775595
12,0.000827482,0.000960975,0.07895226,0.9192593
13,0.010269804,0.000104789,0.005187511,0.9844379
14,0.00251387,4.48E-05,0.000888509,0.9965528
15,0.013570529,0.00017793,0.006161755,0.9800898
16,0.005109989,9.02E-05,0.003998986,0.9908008
17,0.933258,0.001051084,0.039111905,0.026578983
18,0.279306,0.080376774,0.5863504,0.0539669
19,0.26646936,0.000708859,0.15293285,0.5798889
20,0.98718554,0.000387853,0.007582419,0.00484421
21,0.011093497,0.000208431,0.002966713,0.9857313
22,0.003451118,4.75E-05,0.001820643,0.9946807
23,0.001292349,5.83E-05,0.00128969,0.9973597
24,0.000766412,0.99402976,0.00505533,0.000148499
25,0.018631998,7.86E-05,0.001147332,0.980142
26,0.8408589,0.043758776,0.11013978,0.005242645
27,0.000427779,0.000224208,0.009196637,0.99015135
28,0.00544185,8.53E-05,0.002416897,0.99205595
29,0.9777518,0.000399873,0.016707456,0.005140792
30,0.99185795,0.000388858,0.005159221,0.002593871
31,0.006736714,0.9006823,0.08607086,0.006510122
32,0.002173397,0.000373699,0.045175247,0.9522777
33,0.001251537,0.000723087,0.01822887,0.97979647
34,0.003474529,8.10E-05,0.001390328,0.9950541
35,0.9897635,0.000421708,0.005077571,0.004737247
36,0.9378639,0.020910228,0.035920266,0.005305653
37,0.9675807,0.000904928,0.022167213,0.009347285
38,0.06831494,0.14962247,0.6476249,0.1344377
39,0.4114082,0.001528025,0.20475052,0.38231328
40,0.9913366,0.000187488,0.005161014,0.003314828
41,0.98617226,0.000393545,0.007540782,0.005893378
42,0.06794083,0.17874286,0.71788776,0.03542858
43,0.004311571,0.000131965,0.009352487,0.9862039
44,0.002491377,0.011119564,0.9831261,0.003262941
45,0.22196469,0.011706243,0.26214734,0.50418174
46,0.022251926,0.11524425,0.70284605,0.15965779
47,0.005589975,0.9730285,0.020861194,0.000520347
48,0.02994739,0.8324995,0.13249128,0.005061833
49,0.004029436,0.000148901,0.000917742,0.9949039
50,0.002711608,7.35E-05,0.002698652,0.9945162
51,0.9619124,0.000382457,0.019300666,0.018404579
52,0.9843741,0.000219464,0.009107806,0.006298588
53,0.008790274,8.23E-05,0.001710281,0.98941725
54,0.000644481,0.003204006,0.14006278,0.8560888
55,0.32102105,0.084930874,0.58374304,0.010305032
56,0.003579478,0.00015403,0.001634069,0.99463236
57,0.014322744,8.62E-05,0.002512941,0.9830782
58,0.004547174,0.000216632,0.007151815,0.9880844
59,0.003378706,0.14578007,0.8164006,0.0344407
60,0.001386673,3.53E-05,0.000204958,0.99837303
61,0.013383238,9.59E-05,0.002721897,0.983799
62,0.9818941,0.000486692,0.008850018,0.008769187
63,0.004413085,0.000372219,0.012836228,0.9823784
64,0.009925951,0.007941817,0.1508982,0.83123404
65,0.000878912,0.6502667,0.32734028,0.021514108
66,0.000997155,0.003530853,0.9839469,0.011525131
67,0.003471335,0.98769206,0.008456149,0.000380426
68,0.004869914,4.79E-05,0.002001904,0.9930803
69,0.000662634,0.06967409,0.92461985,0.00504339
70,0.9900412,0.000420835,0.005646257,0.003891689
71,0.006159254,7.89E-05,0.000837126,0.9929248
72,0.000490149,0.003803116,0.08584979,0.9098569
73,0.67503625,0.000997976,0.075579606,0.24838611
74,0.23580407,0.002451998,0.027219215,0.7345247
75,0.002431592,4.20E-05,0.000263131,0.9972633
76,0.004674268,0.96083516,0.032890327,0.001600221
77,0.07787928,0.000181542,0.004159952,0.91777927
78,0.7688713,0.016018648,0.08093885,0.13417123
79,0.004537566,0.025899418,0.4882217,0.48134127
80,0.9875973,0.000431659,0.007970862,0.004000297
81,0.006909334,0.03217589,0.27531666,0.6855981
82,0.9844906,0.000473105,0.012694076,0.002342267
83,0.002846607,3.15E-05,0.000528737,0.99659306
84,0.46606794,0.000587258,0.017536342,0.5158084
85,0.029478768,0.00011622,0.001731442,0.96867365
86,0.6500523,0.23783098,0.10770286,0.004413775
87,0.000496258,0.007158468,0.71218985,0.2801554
88,0.002052946,0.57095623,0.42367527,0.003315614
89,0.49720228,0.007265266,0.28146,0.21407253
90,0.86992884,0.03015314,0.07643672,0.023481268
91,0.9894544,0.000852871,0.006218399,0.003474322
92,0.14026178,0.14913802,0.50950146,0.20109871
93,0.002312067,0.022468291,0.5025915,0.47262812
94,0.9746729,0.00234928,0.018385176,0.004592679
95,0.9894455,0.000557506,0.006248757,0.003748172
96,0.2896376,0.002151591,0.62791073,0.080300055
97,0.62599397,0.03508581,0.31962186,0.019298352
98,0.9715227,0.000464635,0.00719634,0.020816267
99,0.012738437,0.98128307,0.004986244,0.000992238
100,0.0268156,0.000734511,0.023790933,0.94865894
101,0.005579969,0.32712355,0.56443125,0.1028652
102,0.00067804,0.98815477,0.010957457,0.000209695
103,0.008230112,0.000155125,0.005831408,0.98578334
104,0.99327385,0.000609618,0.004450924,0.001665664
105,0.9863751,0.000402053,0.008019019,0.005203875
106,0.9076899,0.001424627,0.07420044,0.016684968
107,0.002383898,0.19989713,0.7919462,0.005772836
108,0.000799155,0.016597131,0.8695769,0.113026835
109,0.005361909,5.79E-05,0.003801173,0.99077916
110,0.000650909,0.000174367,0.00340976,0.995765
111,0.020242382,0.005966066,0.16846736,0.8053242
112,0.14316656,0.000324658,0.040626008,0.81588274
113,0.012479345,9.43E-05,0.00135803,0.98606837
114,0.001917527,7.94E-05,0.001892782,0.99611026
115,0.8158134,0.000841389,0.06966381,0.113681376
116,0.8347604,0.001030211,0.03732722,0.12688208
117,0.001127672,0.000162563,0.017091464,0.98161834
118,0.9903493,0.000272338,0.005284948,0.004093381
119,0.004167785,5.63E-05,0.000465448,0.9953105
120,0.002490007,0.6882314,0.29994896,0.009329626
121,0.008227066,5.44E-05,0.001723314,0.98999524
122,0.001821886,0.99351054,0.0044689,0.000198637
123,0.004565415,5.38E-05,0.001382614,0.9939983
124,0.001069554,0.9894615,0.009354981,0.000113892
125,0.3743902,0.016752766,0.04561212,0.5632449
126,0.001225304,3.08E-05,0.000455898,0.998288
127,0.9914886,0.000460397,0.004348586,0.003702509
128,0.9315531,0.000399681,0.01788923,0.050157998
129,0.002433167,7.87E-05,0.002293824,0.99519426
130,0.98288214,0.002016763,0.009031172,0.006070018
131,0.001495253,5.46E-05,0.001602583,0.99684757
132,0.00035817,0.007021368,0.29127935,0.70134115
133,0.001836697,3.64E-05,0.000401786,0.99772507
134,0.005702633,0.001083343,0.13106987,0.86214423
135,0.99034977,0.000338965,0.005850697,0.003460659
136,0.98661244,0.000308833,0.006243469,0.006835283
137,0.84268403,0.000351672,0.020339293,0.13662499
138,0.000635708,0.98884946,0.010130299,0.00038452
139,0.19727892,0.001828032,0.16910759,0.6317855
140,0.001651669,0.000237318,0.008552493,0.98955846
141,0.00498645,6.70E-05,0.004288138,0.9906584
142,0.9910936,0.002588163,0.004938881,0.001379376
143,0.039492544,0.44171762,0.37360176,0.14518817
144,0.088179395,0.00407272,0.1060796,0.80166835
145,0.99177575,0.000345839,0.004145792,0.003732681
146,0.016780175,0.000162873,0.006145265,0.9769116
147,0.006225481,0.000641888,0.017154299,0.9759783
148,0.9846789,0.000416262,0.010417191,0.00448767
149,0.9898079,0.000405632,0.005201702,0.004584688
150,0.002289188,4.79E-05,0.000879923,0.996783
151,0.029963326,0.062414642,0.47189465,0.4357274
152,0.000993261,0.00018238,0.006987374,0.99183697
153,0.025607819,0.4006976,0.48330495,0.090389535
154,0.006208749,0.229279,0.66181356,0.102698706
155,0.002392235,0.002841623,0.078490466,0.9162756
156,0.00753991,9.84E-05,0.004259304,0.9881024
157,0.005865718,0.001975648,0.6074942,0.38466445
158,0.6628758,0.000844803,0.10419997,0.23207942
159,0.000910907,0.9945815,0.00409348,0.000414024
160,0.001252173,0.97407895,0.02362402,0.001044873
161,0.07420192,0.7327051,0.1693625,0.023730535
162,0.83541685,0.010949013,0.12260373,0.03103043
163,0.004942828,5.78E-05,0.000858644,0.9941408
164,0.020652922,0.000143328,0.0015599,0.9776438
165,0.45254835,0.001972493,0.21706942,0.32840976
166,0.005907914,0.000733241,0.14917453,0.84418434
